timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1778782213.35956502,96544700,1,0.16,0.12,352.61,-0.01355578564107418,0.019304849207401276,0.005094366148114204,0.0012520360760390759,0.004107088781893253,-0.0058390898630023,-24.9951114654541,0.05,0.05,0.0,584.08
1778782213.45952511,96644660,0,0.14,0.13,352.6,-0.013482886366546154,0.01940196566283703,0.0035342236515134573,0.0005610102089121938,0.0042157587595283985,-0.005791089963167906,-25.003646850585938,0.05,0.06,0.0,584.09
1778782213.45952511,96644660,1,0.15,0.12,352.62,-0.013285678811371326,0.019235143437981606,0.00489434227347374,0.00092761788982898,0.004339092876762152,-0.005788813345134258,-24.995044708251953,0.05,0.06,0.0,584.08
1778782213.55948520,96744620,0,0.13,0.12,352.61,-0.013487191870808601,0.019388973712921143,0.0037205193657428026,0.0005347752012312412,0.004224448464810848,-0.005475974176079035,-25.003589630126953,0.05,0.06,0.0,584.09
1778782213.55948520,96744620,1,0.14,0.12,352.62,-0.013353189453482628,0.019381826743483543,0.0051029096357524395,0.0012108375085517764,0.004282458685338497,-0.005389273166656494,-24.99489402770996,0.05,0.06,0.0,584.08
1778782213.65944505,96844580,0,0.12,0.12,352.61,-0.013443945907056332,0.019212812185287476,0.0033518243581056595,0.0004022055072709918,0.004255857318639755,-0.005210229195654392,-25.003543853759766,0.05,0.06,0.0,584.09
1778782213.65944505,96844580,1,0.13,0.12,352.62,-0.013362335972487926,0.019138583913445473,0.004792208783328533,0.0013874650467187166,0.00427231565117836,-0.005068968515843153,-24.994754791259766,0.05,0.06,0.0,584.08
1778782213.75940514,96944540,0,0.12,0.12,352.61,-0.013385776430368423,0.018940964713692665,0.0035077950451523066,0.0003502769104670733,0.0042558591812849045,-0.004927884787321091,-25.003503799438477,0.05,0.06,0.0,584.09
1778782213.75940514,96944540,1,0.12,0.12,352.62,-0.013368327170610428,0.01886238344013691,0.004791084211319685,0.0011146445758640766,0.004248466342687607,-0.00476895272731781,-24.9946346282959,0.05,0.06,0.0,584.08
1778782213.85936522,97044500,0,0.12,0.12,352.6,-0.013320746831595898,0.018512669950723648,0.0033832951448857784,0.0004863494250457734,0.00430294731631875,-0.004740547388792038,-25.003442764282227,0.05,0.06,0.0,584.09
1778782213.85936522,97044500,1,0.12,0.12,352.62,-0.013395654037594795,0.0184634979814291,0.0046537406742572784,0.00118539878167212,0.0042784023098647594,-0.004582881927490234,-24.99451446533203,0.05,0.06,0.0,584.08
1778782213.95932508,97144460,0,0.12,0.12,352.6,-0.013284867629408836,0.018152670934796333,0.0032502873800694942,0.0002563952002674341,0.004338081926107407,-0.0045738318003714085,-25.0034122467041,0.05,0.06,0.0,584.09
1778782213.95932508,97144460,1,0.12,0.12,352.62,-0.013238918967545033,0.01821056380867958,0.004504750017076731,0.0007649481412954628,0.004304143134504557,-0.004421751480549574,-24.994426727294922,0.05,0.06,0.0,584.08
1778782214.05928516,97244420,0,0.11,0.13,352.61,-0.013287759386003017,0.017673389986157417,0.0033066815230995417,0.0005187661154195666,0.004408570472151041,-0.004489857703447342,-25.00337028503418,0.05,0.06,0.0,584.09
1778782214.05928516,97244420,1,0.12,0.12,352.62,-0.013126407749950886,0.017851881682872772,0.004555108025670052,0.0010021224152296782,0.004386794753372669,-0.004333161748945713,-24.994325637817383,0.05,0.06,0.0,584.08
1778782214.15924501,97344380,0,0.12,0.13,352.61,-0.01328267902135849,0.01740378327667713,0.0031564102973788977,0.0002514064544811845,0.004452921450138092,-0.004412092734128237,-25.003320693969727,0.05,0.06,0.0,584.09
1778782214.15924501,97344380,1,0.12,0.12,352.62,-0.013062805868685246,0.01743311434984207,0.004448592197149992,0.0006114069256000221,0.004568880889564753,-0.0043900711461901665,-24.994247436523438,0.05,0.06,0.0,584.08
1778782214.26003814,97445173,0,0.13,0.12,352.61,-0.013289264403283596,0.01719517447054386,0.002872813493013382,0.00011435044143581763,0.0045242998749017715,-0.004382527433335781,-25.00330924987793,0.05,0.06,0.0,584.09
