timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1778788393.55969596,66744958,1,0.06,0.05,354.59,-0.009788498282432556,0.01196881104260683,-0.0002584898320492357,-7.802138134138659e-05,-0.010100633837282658,0.012076932936906815,0.005720863584429026,0.03,0.03,-0.04,584.08
1778788393.65965605,66844918,0,0.07,0.05,354.58,-0.00870648305863142,0.010403646156191826,-0.00017281287000514567,-0.00010332059900974855,-0.009651854634284973,0.011324591003358364,-0.0038328191731125116,0.03,0.03,-0.04,584.09
1778788393.65965605,66844918,1,0.07,0.05,354.59,-0.008377687074244022,0.010230588726699352,-0.0002363064413657412,-5.907036393182352e-05,-0.009371000342071056,0.011227494105696678,0.005714070983231068,0.03,0.03,-0.04,584.08
1778788393.75961614,66944878,0,0.07,0.06,354.58,-0.007376949768513441,0.00894238706678152,-0.00020447476708795875,-0.00012873434752691537,-0.00912847463041544,0.010734151117503643,-0.003844369202852249,0.03,0.03,-0.04,584.09
1778788393.75961614,66944878,1,0.07,0.05,354.59,-0.007187771610915661,0.008843258023262024,-0.0002331124705960974,-6.962702900636941e-05,-0.00891799945384264,0.01070475671440363,0.005705766845494509,0.03,0.03,-0.04,584.08
1778788393.85957599,67044838,0,0.07,0.06,354.58,-0.005986906122416258,0.007360720541328192,-0.00023152129142545164,-0.00013843530905433,-0.008440709672868252,0.009949969127774239,-0.0038573311176151037,0.03,0.03,-0.04,584.09
1778788393.85957599,67044838,1,0.07,0.06,354.58,-0.005907878279685974,0.007250924129039049,-0.00029714617994613945,-0.00014052240294404328,-0.008292070589959621,0.009962597861886024,0.005694313440471888,0.03,0.03,-0.04,584.08
1778788393.95953608,67144798,0,0.07,0.06,354.58,-0.004720780998468399,0.005882556084543467,-0.0001995945640373975,-9.224392852047458e-05,-0.0077880984172225,0.009209230542182922,-0.0038693100214004517,0.03,0.03,-0.04,584.09
1778788393.95953608,67144798,1,0.07,0.06,354.58,-0.0047206818126142025,0.00582564203068614,-0.00037769399932585657,-0.00021058731363154948,-0.007687733508646488,0.009244414046406746,0.005677357316017151,0.03,0.03,-0.04,584.08
1778788394.05949593,67244758,0,0.07,0.06,354.57,-0.003519756020978093,0.004473051056265831,-0.00021946070773992687,-9.470737131778151e-05,-0.0070368945598602295,0.008342181332409382,-0.00387790659442544,0.03,0.03,-0.04,584.09
1778788394.05949593,67244758,1,0.07,0.06,354.58,-0.0034115195740014315,0.004419135395437479,-0.0004161889082752168,-0.00022053814609535038,-0.006966619752347469,0.008392208255827427,0.005659934598952532,0.03,0.03,-0.04,584.08
1778788394.15945601,67344718,0,0.07,0.06,354.57,-0.0025074456352740526,0.003268407192081213,-0.00021284872491378337,-7.498784543713555e-05,-0.006355131044983864,0.007554135750979185,-0.003889090148732066,0.03,0.03,-0.04,584.09
1778788394.15945601,67344718,1,0.07,0.06,354.58,-0.002377803437411785,0.003150389064103365,-0.0004524313553702086,-0.00021949459915049374,-0.006291128229349852,0.007600584998726845,0.00564115634188056,0.03,0.03,-0.04,584.08
1778788394.25941610,67444678,0,0.07,0.06,354.57,-0.001541743054986,0.0021159439347684383,-0.00020001237862743437,-4.489266939344816e-05,-0.005631562788039446,0.006709202658385038,-0.003895955625921488,0.03,0.03,-0.04,584.09
1778788394.25941610,67444678,1,0.07,0.06,354.58,-0.0013995886547490954,0.002055903198197484,-0.00046078345621936023,-0.00020091247279196978,-0.005573156755417585,0.0067497482523322105,0.0056211682967841625,0.03,0.03,-0.04,584.08
1778788394.35937595,67544638,0,0.07,0.06,354.57,-0.0007642080308869481,0.00108495750464499,-0.00021665000531356782,-4.7561898099957034e-05,-0.004996071103960276,0.0059585655108094215,-0.0039005677681416273,0.03,0.03,-0.04,584.09
1778788394.35937595,67544638,1,0.07,0.06,354.57,-0.0005774328601546586,0.0010609542950987816,-0.0003966056683566421,-0.00010192409536102787,-0.004885297734290361,0.005934883840382099,0.0056020780466496944,0.03,0.03,-0.04,584.08
1778788394.45933604,67644598,0,0.08,0.06,354.57,-2.2461967091658153e-05,0.0002253236307296902,-0.00025819535949267447,-9.314678027294576e-05,-0.004347274545580149,0.005187920294702053,-0.003908880054950714,0.03,0.03,-0.04,584.09
1778788394.45933604,67644598,1,0.08,0.06,354.57,0.00016338030400220305,0.00016797002172097564,-0.00033683402580209076,-4.589487798511982e-05,-0.004270513076335192,0.00521149393171072,0.0055982437916100025,0.03,0.03,-0.04,584.08
1778788394.55929613,67744558,0,0.08,0.07,354.56,0.000564736663363874,-0.00045032938942313194,-0.00021676416508853436,-6.138267781352624e-05,-0.003788359696045518,0.004527600947767496,-0.003919088281691074,0.03,0.03,-0.04,584.09
1778788394.55929613,67744558,1,0.08,0.06,354.57,0.0006763894925825298,-0.0005455559003166854,-0.0003511856193654239,-1.5750467355246656e-05,-0.003729569260030985,0.004568800330162048,0.005592798348516226,0.03,0.03,-0.04,584.08
1778788394.65925598,67844518,0,0.08,0.07,354.56,0.0010896031744778156,-0.0010783084435388446,-0.0002414702030364424,-7.413509592879564e-05,-0.003234721487388015,0.0038738411385565996,-0.003924532327800989,0.03,0.03,-0.04,584.09
1778788394.65925598,67844518,1,0.08,0.07,354.57,0.0011355889728292823,-0.0011110318591818213,-0.00032857750193215907,-1.1612279422479332e-06,-0.0031952420249581337,0.003926281351596117,0.005592502187937498,0.03,0.03,-0.04,584.08
1778788394.75921607,67944478,0,0.08,0.07,354.56,0.0014726994559168816,-0.0015281557571142912,-0.0001697271945886314,1.088692260964308e-05,-0.0027682092040777206,0.0033246257808059454,-0.00392972631379962,0.03,0.03,-0.04,584.09
1778788394.75921607,67944478,1,0.08,0.07,354.57,0.0015368997119367123,-0.0015232586301863194,-0.00022577702475246042,0.00010229572944808751,-0.0027393701020628214,0.0033840895630419254,0.005596469156444073,0.03,0.03,-0.04,584.08
1778788394.86000896,68045271,0,0.08,0.07,354.56,0.0017684566555544734,-0.0018452686490491033,-0.00016712005890440196,9.453328857489396e-06,-0.002347793895751238,0.0028312928043305874,-0.003929740283638239,0.03,0.03,-0.04,584.09
