timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
1778627422.31931520,162524964,1,0.00327314343303442,0.0010094044264405966,0.002165623242035508,-0.003574519418179989,0.002607988892123103,-9.819684028625488,0,0,33.29090881347656,1,1,760,800
1778627422.35929918,162564948,0,0.0024986499920487404,0.0008566998294554651,0.0023297443985939026,-0.0024413415230810642,-0.0006760740070603788,-9.820817947387695,0,0,33.2924690246582,1,1,999,999
1778627422.35929918,162564948,1,0.0024859323166310787,0.0008203986217267811,0.002361051272600889,-0.0005275453440845013,-0.000929275352973491,-9.820606231689453,0,0,33.2924690246582,1,1,760,800
1778627422.39928317,162604932,0,0.002586851129308343,0.003089758101850748,0.00232421001419425,-0.002794831059873104,-0.00018915061082225293,-9.818906784057617,0,0,33.294029235839844,1,1,999,999
1778627422.39928317,162604932,1,0.0025121469516307116,0.002843038644641638,0.002270160475745797,-0.0018896113615483046,0.0002779994101729244,-9.82115650177002,0,0,33.294029235839844,1,1,760,800
1778627422.43926716,162644916,0,0.0018758614314720035,0.003423654939979315,0.0022677637171000242,-0.0017024491680786014,0.00042583246249705553,-9.818765640258789,0,0,33.29559326171875,1,1,999,999
1778627422.43926716,162644916,1,0.0017775887390598655,0.003359688911587,0.0022865505889058113,-0.0014274830464273691,-0.0007535383338108659,-9.819429397583008,0,0,33.29559326171875,1,1,760,800
1778627422.47925115,162684900,0,0.0018897573463618755,0.003935595508664846,0.002252543345093727,-0.0028029808308929205,-0.0006978310411795974,-9.819046020507812,0,0,33.297149658203125,1,1,999,999
1778627422.47925115,162684900,1,0.002002966357395053,0.003848144318908453,0.002210242673754692,-0.003969662822782993,0.0027802586555480957,-9.818499565124512,0,0,33.297149658203125,1,1,760,800
1778627422.51923513,162724884,0,0.00150560203474015,0.0038980673998594284,0.002295770449563861,-0.0015139393508434296,0.00019228442397434264,-9.818753242492676,0,0,33.29871368408203,1,1,999,999
1778627422.51923513,162724884,1,0.0014188212808221579,0.003995914943516254,0.0023596049286425114,-0.002985849743708968,-0.0018984065391123295,-9.818120956420898,0,0,33.29871368408203,1,1,760,800
1778627422.55921912,162764868,0,0.0015870314091444016,0.004051783122122288,0.0022574295289814472,-0.002802068367600441,-0.0012934464029967785,-9.821242332458496,0,0,33.300270080566406,1,1,999,999
1778627422.55921912,162764868,1,0.0013043208746239543,0.004227274097502232,0.0025108037516474724,-0.00284025096334517,-0.001145757269114256,-9.821800231933594,0,0,33.300270080566406,1,1,760,800
