timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1778785808.79930091,149984149,0,6,414626800,2418,10,1.21,-35.3632619,149.165238,599.09,0.0020000000949949026,200.7330780029297,0.0,0.0,1
1778785808.99922085,150184069,0,6,414627000,2418,10,1.21,-35.3632619,149.165238,599.09,0.0020000000949949026,212.11180114746094,0.0,0.0,1
1778785809.19997382,150384822,0,6,414627200,2418,10,1.21,-35.3632619,149.165238,599.09,0.003000000026077032,221.52691650390625,0.0,0.0,1
1778785809.39989400,150584742,0,6,414627400,2418,10,1.21,-35.3632619,149.165238,599.09,0.003000000026077032,226.43641662597656,0.0,0.0,1
1778785809.59981394,150784662,0,6,414627600,2418,10,1.21,-35.363262,149.165238,599.09,0.003000000026077032,227.7029571533203,0.0,0.0,1
1778785809.79973388,150984582,0,6,414627800,2418,10,1.21,-35.363262,149.165238,599.09,0.0020000000949949026,225.5478057861328,0.0010000000474974513,0.0,1
1778785809.99965382,151184502,0,6,414628000,2418,10,1.21,-35.363262,149.165238,599.09,0.0020000000949949026,218.18490600585938,0.0010000000474974513,0.0,1
1778785810.19957399,151384422,0,6,414628200,2418,10,1.21,-35.363262,149.165238,599.08,0.0020000000949949026,216.77777099609375,0.0010000000474974513,0.0,1
1778785810.39949393,151584342,0,6,414628400,2418,10,1.21,-35.363262,149.165238,599.08,0.0010000000474974513,234.7725830078125,0.0010000000474974513,0.0,1
1778785810.59941387,151784262,0,6,414628600,2418,10,1.21,-35.363262,149.165238,599.08,0.0010000000474974513,269.6372985839844,0.0010000000474974513,0.0,1
1778785810.79933381,151984182,0,6,414628800,2418,10,1.21,-35.363262,149.165238,599.08,0.0010000000474974513,308.4236145019531,0.0010000000474974513,0.0,1
1778785810.99925399,152184102,0,6,414629000,2418,10,1.21,-35.363262,149.165238,599.08,0.0020000000949949026,333.67047119140625,0.0,0.0,1
1778785811.20000696,152384855,0,6,414629200,2418,10,1.21,-35.363262,149.165238,599.08,0.003000000026077032,337.5177917480469,0.0,0.0,1
