timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,TimeSec,AttackActive_IMU,GyrZ_attacked,SoftwareSensor_GyrZ,Residual_GyrZ,DetectionFlag_GyrZ,Recovered_GyrZ
1778788456.379558,129564820,0,-0.0015857458347454,0.0031748211476951,0.0021825577132403,-3.8031532312743366e-05,-0.0044576213695108,-9.81467628479004,0,0,31.931140899658203,1,1,1000,1000,63.680351,0,0.0021825577132403,0.0021825577132403,0.0,0,0.0021825577132403
1778788456.379558,129564820,1,-0.0016501392237842,0.0033117507118731,0.002228905679658,-0.0005859087104909,-0.0027107186615467,-9.814871788024902,0,0,31.931140899658203,1,1,760,800,63.680351,0,0.002228905679658,0.002228905679658,0.0,0,0.002228905679658
1778788456.419542,129604804,0,-0.0020091047044843,0.0031302354764193,0.0018748928559944,-0.0007900596247054,-0.0037742163985967,-9.816483497619627,0,0,31.9328842163086,1,1,1000,1000,63.720335,0,0.0018748928559944,0.0018748928559944,0.0,0,0.0018748928559944
1778788456.419542,129604804,1,-0.0018671141006052,0.0032604990992695,0.0018645053496584,-0.0021070304792374,-0.0020292557310312,-9.816386222839355,0,0,31.9328842163086,1,1,760,800,63.720335,0,0.0018645053496584,0.0018645053496584,0.0,0,0.0018645053496584
1778788456.459526,129644788,0,-0.0022023760247975,0.0030144629999995,0.0015885079046711,0.000143012512126,-0.0033684535883367,-9.815457344055176,0,0,31.93462371826172,1,1,1000,1000,63.760319,0,0.0015885079046711,0.0015885079046711,0.0,0,0.0015885079046711
1778788456.459526,129644788,1,-0.0023308375384658,0.0031638406217098,0.0016133167082443,-0.000607760855928,-0.003624795936048,-9.816635131835938,0,0,31.93462371826172,1,1,760,800,63.760319,0,0.0016133167082443,0.0016133167082443,0.0,0,0.0016133167082443
1778788456.49951,129684772,0,-0.0016162790125235,0.0016396496212109,0.0014104001456871,-0.0004498684720601,-0.0027515809051692,-9.815008163452148,0,0,31.93636703491211,1,1,1000,1000,63.800303,0,0.0014104001456871,0.0014104001456871,0.0,0,0.0014104001456871
1778788456.49951,129684772,1,-0.0017175525426864,0.0015784067800268,0.0014108561445027,-0.0014539657859131,-0.0033436599187552,-9.815845489501951,0,0,31.93636703491211,1,1,760,800,63.800303,0,0.0014108561445027,0.0014108561445027,0.0,0,0.0014108561445027
1778788456.539494,129724756,0,-0.0008023568661883,0.0003570192784536,0.0014344597002491,-0.001524485182017,-0.0031279195100069,-9.816583633422852,0,0,31.938108444213867,1,1,1000,1000,63.840287,0,0.0014344597002491,0.0014344597002491,0.0,0,0.0014344597002491
1778788456.539494,129724756,1,-0.0007772769313305,0.0003499151498544,0.0012486759806051,0.0017589214257895,-0.0064171459525823,-9.815191268920898,0,0,31.938108444213867,1,1,760,800,63.840287,0,0.0012486759806051,0.0012486759806051,0.0,0,0.0012486759806051
1778788456.579478,129764740,0,0.0001564662816235,-0.0003858860582113,0.0017308930400758,0.0007360297604463,-0.002751889405772,-9.81719970703125,0,0,31.939849853515625,1,1,1000,1000,63.880271,0,0.0017308930400758,0.0017308930400758,0.0,0,0.0017308930400758
1778788456.579478,129764740,1,-5.734748265240341e-05,-0.0004342277243267,0.0017670185770839,0.0014876881614327,-0.0028226401191204,-9.818122863769531,0,0,31.939849853515625,1,1,760,800,63.880271,0,0.0017670185770839,0.0017670185770839,0.0,0,0.0017670185770839
1778788456.619462,129804724,0,0.0002400474186288,-0.0008404124528169,0.001956250751391,0.0001656454114709,-0.0033963161986321,-9.81654453277588,0,0,31.941591262817383,1,1,1000,1000,63.920255,0,0.001956250751391,0.001956250751391,0.0,0,0.001956250751391
1778788456.619462,129804724,1,0.0001631914055906,-0.0008126205648295,0.0018549256492406,0.0018409829353913,-0.0040825828909873,-9.815958023071287,0,0,31.941591262817383,1,1,760,800,63.920255,0,0.0018549256492406,0.0018549256492406,0.0,0,0.0018549256492406
