t_sec,TimeUS,DesRoll,DesPitch,DesYaw,PN,PE,PD,Roll,Pitch,Yaw,VN,VE,VD,GX,GY,GZ
36.100554,88444608,0.1272106915712356,0.0608468502759933,352.76251220703125,5.900964260101318,-0.7739602327346802,-15.00450325012207,0.12,0.06,352.75,-0.0266023073345422,0.0143943391740322,0.0023254433181136,0.05,0.05,-0.01
36.200514,88544568,0.1234095022082328,0.0529333278536796,352.7627868652344,5.8989787101745605,-0.7738332748413086,-15.004396438598633,0.12,0.06,352.75,-0.0259326826781034,0.0146766398102045,0.0022560658399015,0.05,0.05,-0.01
36.300474,88644528,0.1198869049549102,0.0441586226224899,352.7630310058594,5.896964550018311,-0.7737152576446533,-15.004289627075195,0.11,0.05,352.74,-0.0252143274992704,0.0148555180057883,0.002196537097916,0.05,0.05,-0.01
36.400434,88744488,0.1177881807088851,0.0353821143507957,352.76324462890625,5.894944190979004,-0.7735674977302551,-15.004182815551758,0.1,0.04,352.74,-0.0243771746754646,0.0148191303014755,0.0020950525067746,0.05,0.05,-0.01
36.500394,88844448,0.1177146211266517,0.0272143129259347,352.7633972167969,5.89309024810791,-0.7734801173210144,-15.00407886505127,0.09,0.03,352.74,-0.0233112946152687,0.0145042994990944,0.0020239236764609,0.05,0.05,-0.01
36.600354,88944408,0.1187243312597274,0.0226365588605403,352.7635192871094,5.891374111175537,-0.7734081149101257,-15.00398063659668,0.09,0.02,352.74,-0.0221213512122631,0.0142005123198032,0.0018892735242843,0.05,0.05,-0.01
36.700314,89044368,0.1208340004086494,0.0206758473068475,352.7636108398437,5.889909744262695,-0.773414134979248,-15.00388240814209,0.1,0.02,352.74,-0.0208301171660423,0.0139143206179142,0.0018695134203881,0.05,0.05,-0.01
36.800274,89144328,0.1254801601171493,0.0232559759169816,352.763671875,5.888638019561768,-0.773425817489624,-15.003786087036133,0.11,0.01,352.74,-0.0194140505045652,0.0138075435534119,0.0016899559414014,0.05,0.05,-0.01
36.900234,89244288,0.1295079886913299,0.0289151798933744,352.76373291015625,5.887423515319824,-0.7734697461128235,-15.003721237182615,0.12,0.01,352.74,-0.0180896110832691,0.0137986186891794,0.0014818001072853,0.05,0.05,-0.01
37.000194,89344248,0.1318194270133972,0.0347485207021236,352.7637939453125,5.886255741119385,-0.7734771966934204,-15.00365161895752,0.12,0.02,352.74,-0.0169593077152967,0.0139757748693227,0.0014566919999197,0.05,0.05,-0.01
37.100154,89444208,0.1319007128477096,0.0394352935254573,352.7639465332031,5.88523530960083,-0.7735071778297424,-15.00359344482422,0.12,0.03,352.74,-0.0159210134297609,0.0140946330502629,0.0013827574439346,0.05,0.05,0.0
37.200114,89544168,0.130364328622818,0.0425437539815902,352.7640686035156,5.884292602539063,-0.7734796404838562,-15.003518104553224,0.12,0.04,352.74,-0.0150422165170311,0.0143792070448398,0.0014040183741599,0.05,0.05,0.0
37.300074,89644128,0.1297470331192016,0.0437690056860446,352.76422119140625,5.8835129737854,-0.7734656929969788,-15.003446578979492,0.12,0.04,352.74,-0.0141951637342572,0.0145169319584965,0.0013816594146192,0.05,0.05,0.0
37.400034,89744088,0.128205269575119,0.0498256720602512,352.76434326171875,5.882839679718018,-0.7734166383743286,-15.00336456298828,0.11,0.04,352.74,-0.0134376604110002,0.0146694257855415,0.0014563936274498,0.05,0.05,0.0
37.499994,89844048,0.126028224825859,0.0546221248805522,352.7644958496094,5.882302761077881,-0.773362398147583,-15.003283500671388,0.11,0.05,352.74,-0.0127624236047267,0.0146845830604434,0.0012744469568133,0.05,0.05,0.0
37.600787,89944841,0.1248097047209739,0.0605947598814964,352.7646789550781,5.881852149963379,-0.7732744216918945,-15.003216743469238,0.11,0.05,352.74,-0.0122048016637563,0.0147034907713532,0.0012815509689971,0.05,0.05,0.0
37.700747,90044801,0.1235114932060241,0.0670671537518501,352.764892578125,5.88154935836792,-0.7733984589576721,-15.00315284729004,0.11,0.05,352.74,-0.0116016063839197,0.0146502032876014,0.0011412772582843,0.05,0.05,0.0
37.800707,90144761,0.1252271234989166,0.0754725635051727,352.7651062011719,5.881327152252197,-0.773603618144989,-15.00310230255127,0.11,0.05,352.74,-0.0109910210594534,0.0146411219611763,0.0008988966583274,0.05,0.05,0.0
37.900667,90244721,0.127390056848526,0.0850037410855293,352.765380859375,5.8812336921691895,-0.7739123702049255,-15.003068923950195,0.11,0.07,352.74,-0.0105240726843476,0.0146265365183353,0.0007764965412206,0.05,0.05,0.0
38.000627,90344681,0.1311176419258117,0.0953889116644859,352.76568603515625,5.881190299987793,-0.7742254137992859,-15.00302791595459,0.12,0.08,352.74,-0.0102784652262926,0.0146700488403439,0.0009288062574341,0.05,0.05,0.0
38.100587,90444641,0.1341466754674911,0.1039970964193344,352.7660522460937,5.881192207336426,-0.7745842337608337,-15.00297737121582,0.13,0.09,352.74,-0.0102459639310836,0.0148289334028959,0.0008737866883166,0.05,0.05,0.0
38.200547,90544601,0.1370212584733963,0.110656626522541,352.7665100097656,5.881172180175781,-0.7748897671699524,-15.00294017791748,0.13,0.1,352.74,-0.0103784864768385,0.0151728503406047,0.0005007440340705,0.05,0.05,0.0
38.300507,90644561,0.1383709907531738,0.1146147400140762,352.7669677734375,5.881328582763672,-0.7754293084144592,-15.002923011779783,0.13,0.11,352.74,-0.0104502812027931,0.0153550943359732,0.0006077091675251,0.05,0.05,0.0
38.400467,90744521,0.1391202062368393,0.1177360713481903,352.7674560546875,5.881253242492676,-0.7755463719367981,-15.00289535522461,0.13,0.11,352.74,-0.0108144702389836,0.0158586502075195,0.0005410240846686,0.05,0.05,0.0
38.500427,90844481,0.1383073180913925,0.1189598739147186,352.7679443359375,5.881199359893799,-0.7756842374801636,-15.00286865234375,0.14,0.11,352.74,-0.0112041421234607,0.0163076743483543,0.0007718783454038,0.05,0.05,0.0
38.600387,90944441,0.137266606092453,0.1191447451710701,352.7684631347656,5.881112575531006,-0.7757614254951477,-15.002846717834473,0.14,0.11,352.74,-0.0115557499229907,0.0168057568371295,0.0007785491179674,0.05,0.05,0.0
38.700347,91044401,0.1327108144760131,0.1177172064781189,352.7689208984375,5.881051063537598,-0.7758137583732605,-15.00281810760498,0.14,0.11,352.74,-0.0118558453395962,0.0173311494290828,0.0006804237491451,0.05,0.05,0.0
38.800307,91144361,0.1272705793380737,0.1162697300314903,352.7693786621094,5.880961418151856,-0.7757716178894043,-15.00281047821045,0.13,0.11,352.75,-0.0121031068265438,0.0177395045757293,0.0004955371841788,0.05,0.05,0.0
