t_sec,TimeUS,DesRoll,DesPitch,DesYaw,PN,PE,PD,Roll,Pitch,Yaw,VN,VE,VD,GX,GY,GZ
39.999827,108245018,0.1030379235744476,0.1283762454986572,352.62554931640625,0.0043925479985773,-0.0013694457011297,-25.0010986328125,0.09,0.13,352.6,-0.0126716494560241,0.0128175187855958,0.001123733469285,0.06,0.07,0.02
40.099787,108344978,0.1014728546142578,0.1226451098918914,352.62554931640625,0.0042902287095785,-0.0013245315058156,-25.00107955932617,0.09,0.13,352.6,-0.0131667107343673,0.0126536283642053,0.0012591027189046,0.06,0.07,0.02
40.199747,108444938,0.101518340408802,0.1149562820792198,352.62554931640625,0.004164794459939,-0.0013265792513266,-25.001060485839844,0.09,0.12,352.6,-0.0135757019743323,0.0123992823064327,0.0009240825893357,0.07,0.07,0.02
40.299707,108544898,0.1036524027585983,0.1081252694129943,352.62554931640625,0.003985739313066,-0.001323940930888,-25.001075744628903,0.09,0.1,352.6,-0.0137243662029504,0.01224603690207,0.0008243395132012,0.07,0.07,0.02
40.399667,108644858,0.1056810244917869,0.1035233438014984,352.62554931640625,0.0038505420088768,-0.0013575741322711,-25.00108337402344,0.09,0.09,352.6,-0.0135395331308245,0.0120632546022534,0.0009971488034352,0.07,0.07,0.02
40.499627,108744818,0.1079052910208702,0.1019479632377624,352.62554931640625,0.0037282027769833,-0.0013721568975597,-25.00104331970215,0.1,0.09,352.61,-0.0132628502324223,0.0120072774589061,0.0007720728754065,0.07,0.07,0.02
40.599587,108844778,0.1089615672826767,0.1019211411476135,352.62554931640625,0.0036724607925862,-0.0014072897611185,-25.000961303710938,0.1,0.09,352.6,-0.0129092130810022,0.011962765827775,0.0008591509540565,0.07,0.07,0.02
40.699547,108944738,0.1092529818415641,0.101954773068428,352.62554931640625,0.0036242110654711,-0.0014110800111666,-25.000816345214844,0.11,0.09,352.6,-0.0126869343221187,0.0120418341830372,0.0012362851994112,0.07,0.07,0.02
40.799507,109044698,0.1092529818415641,0.101954773068428,352.62554931640625,0.0036107909400016,-0.0014255221467465,-25.000638961791992,0.1,0.09,352.6,-0.0125350747257471,0.012096719816327,0.0010567072313278,0.07,0.07,0.02
40.899467,109144658,0.1092529818415641,0.101954773068428,352.62554931640625,0.0035808009561151,-0.0014048954471945,-25.00047874450684,0.1,0.09,352.6,-0.012415662407875,0.0121382754296064,0.0008386343251913,0.07,0.07,0.02
