t_sec,TimeUS,DesRoll,DesPitch,DesYaw,PN,PE,PD,Roll,Pitch,Yaw,VN,VE,VD,GX,GY,GZ
34.499528,89145161,0.1435993760824203,0.1049340143799781,352.6884155273437,-0.0015793407801538,0.003373468061909,-15.001421928405762,0.13,0.1,352.67,-0.0162668693810701,0.0144068170338869,0.0016097397310659,0.05,0.05,-0.01
34.599488,89245121,0.1424675583839416,0.1047373563051223,352.6884155273437,-0.0016379581065848,0.0032596585806459,-15.001402854919434,0.13,0.1,352.67,-0.0159121584147214,0.0147613612934947,0.001465831301175,0.05,0.05,-0.01
34.699448,89345081,0.1396131217479705,0.1064074710011482,352.6884155273437,-0.0017028095899149,0.0032266487833112,-15.001386642456056,0.12,0.1,352.67,-0.0156563855707645,0.015129298903048,0.0015032172668725,0.05,0.05,-0.01
34.799408,89445041,0.1357344686985016,0.1089215576648712,352.6884155273437,-0.0017360759666189,0.003219029167667,-15.001330375671388,0.12,0.1,352.66,-0.0154273193329572,0.0153054622933268,0.0010348301148042,0.05,0.05,-0.01
34.899368,89545001,0.133035808801651,0.1110999584197998,352.6884155273437,-0.0017756663728505,0.0032591731287539,-15.001198768615724,0.12,0.1,352.66,-0.0152045888826251,0.0155414948239922,0.0012167526874691,0.05,0.05,-0.01
34.999328,89644961,0.1316437721252441,0.1129003912210464,352.6884155273437,-0.0017659966833889,0.0033011680934578,-15.000993728637695,0.12,0.1,352.67,-0.0148971518501639,0.0156528707593679,0.0011543412692844,0.05,0.05,-0.01
35.099288,89744921,0.1307594627141952,0.1146048977971077,352.6884155273437,-0.0017740613548085,0.0034005590714514,-15.000751495361328,0.12,0.1,352.67,-0.0147068407386541,0.0158453583717346,0.0012490322114899,0.05,0.05,-0.01
35.199248,89844881,0.130221888422966,0.1155839636921882,352.6884155273437,-0.0017244833288714,0.0035026869736611,-15.000469207763672,0.12,0.1,352.67,-0.0145096993073821,0.0159425996243953,0.0011651582317426,0.05,0.05,-0.01
35.299208,89944841,0.1295868754386901,0.1160833537578582,352.6884155273437,-0.0016901016933843,0.0036614048294723,-15.000208854675291,0.11,0.1,352.67,-0.0143908439204096,0.0160801522433757,0.0005844838451594,0.05,0.05,-0.01
35.400001,90045634,0.1248328909277916,0.1175349056720733,352.6884155273437,-0.0014124064473435,0.0036094337701797,-14.999953269958496,0.11,0.1,352.66,-0.0140571007505059,0.0160610862076282,0.0007632479537278,0.05,0.05,-0.01
35.499961,90145594,0.1193243190646171,0.121662750840187,352.6884155273437,-0.0014257732545956,0.0038599295075982,-14.999703407287598,0.11,0.1,352.66,-0.0139446919783949,0.0162076130509376,0.0002842113608494,0.05,0.05,-0.01
35.599921,90245554,0.1148815229535102,0.1234994828701019,352.6884155273437,-0.0013839143794029,0.0040655061602592,-14.999517440795898,0.1,0.1,352.66,-0.0138893313705921,0.0161511953920125,-6.921217573108152e-05,0.05,0.05,-0.01
35.699881,90345514,0.1105971783399581,0.1261297911405563,352.6884155273437,-0.0013615124626085,0.0042763808742165,-14.99935245513916,0.09,0.11,352.66,-0.0139042306691408,0.0159572046250104,-0.0001221534330397,0.05,0.05,-0.01
35.799841,90445474,0.108913667500019,0.1280477792024612,352.6884155273437,-0.0013066364917904,0.0044154082424938,-14.9992094039917,0.09,0.11,352.67,-0.013993440195918,0.0156579874455928,-0.0005520839476957,0.05,0.05,-0.01
35.899801,90545434,0.1083019822835922,0.1287447959184646,352.6884155273437,-0.0012895445106551,0.0045495382510125,-14.999089241027832,0.09,0.11,352.67,-0.0140764089301228,0.0154093634337186,-0.0004484693054109,0.05,0.05,0.0
35.999761,90645394,0.1081291064620018,0.1289417594671249,352.6884155273437,-0.0012601293856278,0.0046259332448244,-14.998958587646484,0.09,0.11,352.66,-0.0140619808807969,0.0151325818151235,-0.0004768878279719,0.05,0.05,0.0
36.099721,90745354,0.1081291064620018,0.1289417594671249,352.6884155273437,-0.0012759054079651,0.0047119436785578,-14.998851776123049,0.1,0.11,352.66,-0.0140880160033702,0.0149798169732093,-0.0008833258762024,0.05,0.05,0.0
36.199681,90845314,0.1081291064620018,0.1289417594671249,352.6884155273437,-0.0012702338863164,0.0047413338907063,-14.99876880645752,0.1,0.11,352.66,-0.0141139971092343,0.0148966396227478,-0.0009655311587266,0.05,0.05,0.0
36.299641,90945274,0.1081291064620018,0.1289417594671249,352.6884155273437,-0.0013060005148872,0.00478859199211,-14.998684883117676,0.1,0.11,352.66,-0.0141740264371037,0.0148615911602973,-0.0009293287293985,0.05,0.05,0.0
36.399601,91045234,0.1081291064620018,0.1289417594671249,352.6884155273437,-0.0013179203961044,0.00479706376791,-14.998613357543944,0.11,0.11,352.66,-0.0142658082768321,0.0148907992988824,-0.0013301481958478,0.05,0.05,0.0
36.499561,91145194,0.1081291064620018,0.1289417594671249,352.6884155273437,-0.0013650001492351,0.004832990001887,-14.998565673828123,0.1,0.12,352.66,-0.0143946390599012,0.0149613618850708,-0.0012600612826645,0.05,0.05,0.0
36.599521,91245154,0.1081291064620018,0.1289417594671249,352.6884155273437,-0.0014218365540727,0.00486930180341,-14.998517036437988,0.1,0.12,352.66,-0.014532720670104,0.0150025133043527,-0.0012761651305481,0.05,0.05,0.0
36.699481,91345114,0.1081291064620018,0.1289417594671249,352.6884155273437,-0.0015414650551974,0.0049549550749361,-14.998498916625977,0.1,0.12,352.66,-0.0148103330284357,0.0150769026950001,-0.0015454005915671,0.05,0.05,0.0
36.799441,91445074,0.1064882576465606,0.1254231631755828,352.6884155273437,-0.001652626087889,0.0050193145871162,-14.998475074768066,0.11,0.12,352.66,-0.0149886170402169,0.0151605205610394,-0.0013437026645988,0.05,0.05,0.0
36.899401,91545034,0.1040960028767585,0.1198458820581436,352.6884155273437,-0.0018260314827784,0.0051456242799758,-14.998451232910156,0.11,0.11,352.66,-0.015132600441575,0.0152550665661692,-0.0014653275720775,0.05,0.05,0.0
36.999361,91644994,0.1014031991362571,0.1146473214030265,352.6883850097656,-0.0019625807181,0.0053983642719686,-14.998504638671877,0.1,0.1,352.67,-0.0150545919314026,0.0152810672298073,-0.0013620960526168,0.05,0.05,0.0
37.099321,91744954,0.0984214022755622,0.1110727414488792,352.6883850097656,-0.0021259405184537,0.0057770856656134,-14.998649597167969,0.09,0.1,352.66,-0.0149646066129207,0.0152069926261901,-0.0014740778133273,0.05,0.05,0.0
37.199281,91844914,0.0941543579101562,0.1081887930631637,352.6883850097656,-0.0022426564246416,0.0062012574635446,-14.99886703491211,0.09,0.09,352.66,-0.0148138795047998,0.0151289636269211,-0.0015033930540084,0.05,0.05,0.0
37.299241,91944874,0.0890845730900764,0.1064729243516922,352.6883850097656,-0.002377341967076,0.0066930432803928,-14.99912166595459,0.09,0.09,352.66,-0.0146948061883449,0.0150582371279597,-0.0014505715807899,0.05,0.05,0.0
37.399201,92044834,0.0829417631030082,0.105062648653984,352.6883544921875,-0.002463114215061,0.0071519375778734,-14.999382972717283,0.08,0.09,352.67,-0.0144768320024013,0.0148864584043622,-0.0012003248557448,0.05,0.05,0.0
37.499994,92145627,0.0776708722114563,0.1047568619251251,352.6883544921875,-0.0025737129617482,0.0076188007369637,-14.999637603759766,0.07,0.09,352.67,-0.0143491243943572,0.0145585592836141,-0.0010198914678767,0.05,0.05,0.0
37.599954,92245587,0.0747551769018173,0.105237178504467,352.6883544921875,-0.0026304840575903,0.0080024441704154,-14.999886512756348,0.06,0.09,352.66,-0.0142686236649751,0.0141006773337721,-0.0007378526497632,0.05,0.05,0.0
37.699914,92345547,0.0733164772391319,0.1053990796208381,352.6883544921875,-0.0027195059228688,0.0083517804741859,-15.000099182128906,0.06,0.09,352.66,-0.0142358317971229,0.0135680558159947,-0.0004267879703547,0.05,0.05,0.0
37.799874,92445507,0.0727725699543953,0.1054649949073791,352.6883544921875,-0.0027533259708434,0.0086034815758466,-15.000288009643556,0.06,0.1,352.66,-0.014176245778799,0.013025565072894,-0.000254807586316,0.05,0.05,0.0
37.899834,92545467,0.0727288350462913,0.1054702922701835,352.6883544921875,-0.0028020308818668,0.0088111609220504,-15.00045394897461,0.06,0.1,352.66,-0.0141244018450379,0.0124810887500643,0.0001239231205545,0.05,0.05,0.0
37.999794,92645427,0.0727288350462913,0.1054702922701835,352.6883544921875,-0.0028089298866689,0.0089229177683591,-15.000577926635742,0.06,0.1,352.67,-0.0141090471297502,0.0119203152135014,0.0003188353730365,0.05,0.05,0.0
38.099754,92745387,0.0757497176527977,0.1058938801288604,352.6883544921875,-0.0028471620753407,0.0089948652312159,-15.000688552856444,0.06,0.1,352.66,-0.0142142493277788,0.0114128002896904,0.0003742921107914,0.05,0.05,0.0
38.199714,92845347,0.0813272669911384,0.1044590696692466,352.6883544921875,-0.0028796531260013,0.0089824143797159,-15.000786781311035,0.06,0.1,352.66,-0.0143304597586393,0.0109189692884683,0.0007299313438124,0.05,0.05,0.0
38.299674,92945307,0.0878531634807586,0.1022365316748619,352.6883850097656,-0.0029670046642422,0.0089498339220881,-15.000869750976562,0.08,0.1,352.66,-0.0144069176167249,0.0106104761362075,0.0007225250592455,0.05,0.05,0.0
38.399634,93045267,0.0925219506025314,0.1003273576498031,352.6883850097656,-0.0030215738806873,0.0088653033599257,-15.000958442687988,0.09,0.09,352.66,-0.0143291093409061,0.0105168018490076,0.0007389671518467,0.05,0.05,0.0
38.499594,93145227,0.0949043929576873,0.0986448749899864,352.6883850097656,-0.0030840795952826,0.0087928380817174,-15.001038551330566,0.09,0.09,352.67,-0.0141424499452114,0.0105514740571379,0.0009699139627628,0.05,0.05,0.0
38.599554,93245187,0.0957701429724693,0.0980334654450416,352.6883850097656,-0.0031100651249289,0.008686832152307,-15.001091003417969,0.09,0.1,352.67,-0.0140360658988356,0.0105016836896538,0.0010139879304915,0.05,0.05,0.0
38.699514,93345147,0.0960444584488868,0.0978397503495216,352.6883850097656,-0.0031663607805967,0.008592021651566,-15.00113296508789,0.08,0.1,352.66,-0.0140931969508528,0.0104718785732984,0.0009539740858599,0.05,0.05,0.0
38.799474,93445107,0.0960444584488868,0.0978397503495216,352.6883850097656,-0.003411506768316,0.0084613468497991,-15.001178741455078,0.08,0.1,352.66,-0.0142000019550323,0.0103457001969218,0.0009479217696934,0.05,0.05,0.0
38.899434,93545067,0.0986658111214637,0.0961142554879188,352.6883850097656,-0.0038260072469711,0.0083393203094601,-15.00120735168457,0.08,0.09,352.66,-0.0143035948276519,0.0101922042667865,0.0010791814420372,0.05,0.05,0.0
38.999394,93645027,0.1029613837599754,0.089884728193283,352.6883850097656,-0.0043154098093509,0.008201764896512,-15.001227378845217,0.09,0.08,352.66,-0.0143226608633995,0.0101378206163644,0.0011323807993903,0.05,0.05,0.0
39.099354,93744987,0.106631301343441,0.0839161947369575,352.6883850097656,-0.0048480010591447,0.0080818720161914,-15.001188278198242,0.09,0.07,352.66,-0.0141381230205297,0.0101730842143297,0.0010008282260969,0.05,0.05,0.0
39.199314,93844947,0.1091642528772354,0.0778040289878845,352.6883544921875,-0.0053276270627975,0.0079522915184497,-15.001051902770996,0.09,0.07,352.67,-0.0137772094458341,0.0102128069847822,0.0012611334677785,0.05,0.06,0.0
39.299274,93944907,0.1115972772240638,0.0742733776569366,352.6883544921875,-0.0057798721827566,0.0078601818531751,-15.00083827972412,0.1,0.05,352.67,-0.0132544999942183,0.0103043559938669,0.0012826055753976,0.05,0.06,0.0
39.399234,94044867,0.1128631979227066,0.0729026198387146,352.6883544921875,-0.0061182500794529,0.0077562099322676,-15.000591278076172,0.1,0.04,352.67,-0.0124831870198249,0.0103330835700035,0.001074407948181,0.05,0.06,0.0
39.499194,94144827,0.1133231744170188,0.0724045410752296,352.6883544921875,-0.006379990838468,0.0076918709091842,-15.000358581542969,0.11,0.05,352.66,-0.0116928722709417,0.0105264335870742,0.0005442961701191,0.05,0.06,0.0
39.599987,94245620,0.1133685559034347,0.0725361704826355,352.6883544921875,-0.006543330848217,0.0076397084631025,-15.000130653381348,0.11,0.05,352.66,-0.0109836002811789,0.0107607170939445,0.000700481061358,0.05,0.06,0.0
39.699947,94345580,0.1120233237743377,0.0794915780425071,352.6883544921875,-0.0066466098651289,0.0076333153992891,-14.999884605407717,0.12,0.06,352.66,-0.0104548623785376,0.0111393686383962,0.0004996030475012,0.05,0.06,0.0
39.799907,94445540,0.1072460040450096,0.0860813334584236,352.6883850097656,-0.0065372162498533,0.0074800811707973,-14.99966526031494,0.11,0.07,352.67,-0.009958192706108,0.0114049827679991,0.0002412766480119,0.05,0.06,0.0
39.899867,94545500,0.1036623865365982,0.0892609059810638,352.6883850097656,-0.0066057215444743,0.007586290128529,-14.999472618103027,0.1,0.08,352.66,-0.0098119648173451,0.0116752842441201,8.10351557447575e-05,0.05,0.06,0.0
39.999827,94645460,0.1004782393574714,0.0905574262142181,352.6883850097656,-0.0066142003051936,0.007661304436624,-14.9993257522583,0.09,0.08,352.66,-0.0097604906186461,0.0116913877427577,-0.0004450888663996,0.05,0.06,0.0
40.099787,94745420,0.0982690826058387,0.0916810631752014,352.6883850097656,-0.0066258716396987,0.0077405967749655,-14.999223709106444,0.08,0.08,352.66,-0.0098039219155907,0.0116236144676804,-0.0005614907713606,0.05,0.06,0.0
40.199747,94845380,0.0974077135324478,0.0921966508030891,352.6883850097656,-0.0065848515368998,0.0077696884982287,-14.999102592468262,0.08,0.09,352.66,-0.0097736157476902,0.011415546759963,-0.0005442139226943,0.05,0.06,0.0
40.299707,94945340,0.0971461683511734,0.0923531949520111,352.6883850097656,-0.0065510715357959,0.0077919838950037,-14.99899959564209,0.08,0.09,352.67,-0.0098753878846764,0.0112125566229224,-0.000760261551477,0.05,0.06,0.0
40.399667,95045300,0.0971461683511734,0.0923531949520111,352.6883850097656,-0.006489282939583,0.0077562322840094,-14.998891830444336,0.08,0.08,352.66,-0.009946372359991,0.0110351657494902,-0.0007217293023131,0.05,0.06,0.0
40.499627,95145260,0.0976073294878006,0.0924943834543228,352.6883850097656,-0.0064456835389137,0.0077129770070314,-14.998808860778809,0.07,0.08,352.66,-0.0099886320531368,0.0108486656099557,-0.0012080922024324,0.05,0.06,0.0
40.599587,95245220,0.0977874025702476,0.0925493314862251,352.6883850097656,-0.0063672713004052,0.0077919219620525,-14.998723983764648,0.08,0.08,352.66,-0.0099859004840254,0.0106749972328543,-0.0008239464950747,0.05,0.06,0.0
40.699547,95345180,0.0977874025702476,0.0925493314862251,352.6883850097656,-0.0063165477477014,0.0079960338771343,-14.998628616333008,0.09,0.08,352.66,-0.0099680917337536,0.0107180662453174,-0.0009220247738994,0.05,0.06,0.0
40.799507,95445140,0.0977874025702476,0.0925493314862251,352.6883850097656,-0.006243020761758,0.0082714408636093,-14.998575210571287,0.1,0.09,352.66,-0.0100070731714367,0.0109587702900171,-0.001384473987855,0.05,0.06,0.0
40.899467,95545100,0.0977874025702476,0.0925493314862251,352.6883850097656,-0.0061978232115507,0.0086377346888184,-14.998570442199709,0.09,0.09,352.66,-0.010102073661983,0.0112744038924574,-0.0015040576690807,0.05,0.06,0.0
40.999427,95645060,0.0943957418203353,0.0912349969148635,352.6883544921875,-0.0061489013023674,0.0090381875634193,-14.998555183410645,0.09,0.09,352.67,-0.0101819997653365,0.0114910444244742,-0.0013668868923559,0.05,0.06,0.0
41.099387,95745020,0.0868304446339607,0.0897916331887245,352.6883544921875,-0.0061204996891319,0.0094639379531145,-14.998530387878418,0.08,0.08,352.67,-0.0101353283971548,0.0115163438022136,-0.0012401408748701,0.05,0.06,0.0
41.199347,95844980,0.0796298459172248,0.0892076343297958,352.6883544921875,-0.0060562309809029,0.0098516168072819,-14.99858283996582,0.07,0.07,352.67,-0.0099271722137928,0.0113304033875465,-0.0012425325112417,0.05,0.06,0.0
41.299307,95944940,0.0747222080826759,0.0907735377550125,352.6883544921875,-0.0059916088357567,0.0102140000090003,-14.99872589111328,0.06,0.07,352.66,-0.009749062359333,0.0110181588679552,-0.0013258380349725,0.05,0.06,0.0
41.399267,96044900,0.0728032886981964,0.0920047536492347,352.6883544921875,-0.0058798524551093,0.0105084842070937,-14.998952865600586,0.05,0.08,352.66,-0.0096331005915999,0.0105279954150319,-0.0014239047886803,0.05,0.06,0.0
41.499227,96144860,0.0721060037612915,0.0924521833658218,352.6883544921875,-0.0057796943001449,0.0107580088078975,-14.9992036819458,0.05,0.08,352.66,-0.0096422154456377,0.0100905345752835,-0.0012642970541492,0.05,0.06,0.0
41.60002,96245653,0.0719360783696174,0.0925612151622772,352.6883544921875,-0.0056684906594455,0.010942536406219,-14.999466896057127,0.05,0.08,352.67,-0.009716180153191,0.0096596339717507,-0.0010473108850419,0.05,0.06,0.0
41.69998,96345613,0.0719360783696174,0.0925612151622772,352.6883544921875,-0.0055810678750276,0.0110773434862494,-14.999712944030762,0.06,0.08,352.67,-0.0097469314932823,0.0092047210782766,-0.0008543791482225,0.05,0.06,0.0
41.79994,96445573,0.071981281042099,0.0926168859004974,352.6883544921875,-0.0054711834527552,0.0111185880377888,-14.999945640563965,0.06,0.08,352.66,-0.0096879880875349,0.0088140051811933,-0.0004792057734448,0.06,0.06,0.0
41.8999,96545533,0.0763662904500961,0.0977685824036598,352.6883544921875,-0.0053810677491128,0.0111114177852869,-15.00014877319336,0.06,0.08,352.66,-0.0097057893872261,0.0085054766386747,-0.0003662987437564,0.06,0.06,0.0
41.99986,96645493,0.0810280367732048,0.1025296300649643,352.6883544921875,-0.0052627534605562,0.0110432710498571,-15.000341415405272,0.07,0.09,352.66,-0.0097924433648586,0.0083145266398787,-0.0002754941524472,0.06,0.06,0.0
42.09982,96745453,0.0843829661607742,0.105427898466587,352.6883850097656,-0.0051738927140831,0.0109639810398221,-15.000500679016112,0.07,0.1,352.67,-0.0100657194852828,0.0082035642117261,0.0002098372933687,0.06,0.06,0.01
42.19978,96845413,0.0868558585643768,0.1054762974381446,352.6883850097656,-0.0050848475657403,0.0108588691800832,-15.000640869140623,0.08,0.1,352.67,-0.0103318067267537,0.0081467293202877,6.346315785776824e-05,0.06,0.06,0.01
42.29974,96945373,0.0878784209489822,0.1046400889754295,352.6883850097656,-0.0050402055494487,0.0107700219377875,-15.000779151916504,0.08,0.1,352.66,-0.0105988951399922,0.0082005849108099,0.0002166164777008,0.06,0.06,0.01
42.3997,97045333,0.088212750852108,0.1028706803917884,352.6883850097656,-0.0050076581537723,0.0106562413275241,-15.000896453857422,0.08,0.1,352.66,-0.0108275935053825,0.0082393223419785,0.0006247563287615,0.06,0.06,0.01
42.49966,97145293,0.090549424290657,0.1007985398173332,352.6883850097656,-0.0050253984518349,0.0105566419661045,-15.000980377197266,0.08,0.09,352.66,-0.0110361631959676,0.0083285178989171,0.0007052514702081,0.06,0.06,0.01
42.59962,97245253,0.0923337340354919,0.09991005808115,352.6883850097656,-0.0050333677791059,0.0104426508769392,-15.001059532165527,0.08,0.09,352.66,-0.0111914528533816,0.0083732511848211,0.0008110093767754,0.06,0.06,0.01
42.69958,97345213,0.092982143163681,0.0995872244238853,352.6883850097656,-0.0050646518357098,0.0103450110182166,-15.001138687133787,0.08,0.09,352.67,-0.011294805444777,0.0085697015747427,0.0008538775728084,0.06,0.06,0.01
42.79954,97445173,0.0931115448474884,0.0995227843523025,352.6883850097656,-0.0050894189625978,0.0102539286017417,-15.00118350982666,0.08,0.1,352.67,-0.0114721683785319,0.0086566545069217,0.0010529258288443,0.06,0.06,0.01
42.8995,97545133,0.0931115448474884,0.0995227843523025,352.6883850097656,-0.0051487502641975,0.0101854559034109,-15.001211166381836,0.08,0.1,352.67,-0.011664779856801,0.0087513932958245,0.0011311860289424,0.06,0.06,0.01
42.99946,97645093,0.092693842947483,0.0969468876719474,352.6883850097656,-0.0051985774189233,0.0101066837087273,-15.001233100891112,0.08,0.1,352.66,-0.0119591718539595,0.0088097127154469,0.0012355407234281,0.06,0.06,0.01
43.09942,97745053,0.0930472090840339,0.0900714099407196,352.6883544921875,-0.0053041912615299,0.0100540025159716,-15.00123405456543,0.08,0.09,352.66,-0.0122304800897836,0.0088206436485052,0.0012940920423716,0.06,0.06,0.01
43.19938,97845013,0.0941719859838485,0.0836051329970359,352.6883544921875,-0.0053690480999648,0.0099789937958121,-15.001243591308594,0.08,0.08,352.66,-0.0121299475431442,0.0088509246706962,0.0012876191176474,0.06,0.06,0.01
43.29934,97944973,0.0951294004917144,0.0804045274853706,352.6883544921875,-0.0054265717044472,0.0099216299131512,-15.001245498657228,0.08,0.07,352.66,-0.0119543960317969,0.0089068673551082,0.0011273379204794,0.06,0.06,0.01
43.3993,98044933,0.0964917093515396,0.0800565853714943,352.6883544921875,-0.0054281074553728,0.009683534502983,-15.001191139221191,0.08,0.07,352.67,-0.0116644455119967,0.0089303283020854,0.0013297330588102,0.06,0.06,0.01
43.49926,98144893,0.0969867557287216,0.0799301266670227,352.6883544921875,-0.0054218475706875,0.009361614473164,-15.001041412353516,0.08,0.08,352.67,-0.0114432955160737,0.0089024603366851,0.001282719313167,0.06,0.06,0.01
43.59922,98244853,0.0970074161887168,0.0799248442053794,352.6883544921875,-0.0053816796280443,0.0089470297098159,-15.000843048095703,0.08,0.08,352.67,-0.0113332811743021,0.0088409837335348,0.0009968071244657,0.06,0.06,0.01
43.700013,98345646,0.1021182090044021,0.0831114947795867,352.6883544921875,-0.00537153147161,0.0085216090083122,-15.000609397888184,0.08,0.08,352.66,-0.0113111017271876,0.0087930094450712,0.0011558288242667,0.06,0.06,0.01
43.799973,98445606,0.1095466762781143,0.0865526720881462,352.6883850097656,-0.0053300685249269,0.008050525560975,-15.000350952148438,0.08,0.08,352.66,-0.0111502055078744,0.0087711540982127,0.0010477536125108,0.06,0.06,0.01
43.899933,98545566,0.1175197213888168,0.0903364419937133,352.6883850097656,-0.005305178463459,0.0075981370173394,-15.00010108947754,0.09,0.08,352.66,-0.0111069874837994,0.0087794438004493,0.0006510117091238,0.06,0.06,0.01
43.999893,98645526,0.1245032399892807,0.0930725559592247,352.6883850097656,-0.0052387942560017,0.0071421167813241,-14.999889373779297,0.1,0.08,352.66,-0.0109043810516595,0.0089518493041396,0.0001008712570182,0.06,0.06,0.01
44.099853,98745486,0.1302301883697509,0.0967332944273948,352.6884155273437,-0.0051669441163539,0.0067466921173036,-14.999695777893066,0.11,0.08,352.66,-0.0107549540698528,0.0092957904562354,0.0002497922687325,0.06,0.06,0.01
44.199813,98845446,0.133324921131134,0.0995604768395423,352.6884155273437,-0.0050604180432856,0.0063843261450529,-14.999516487121582,0.12,0.08,352.66,-0.010612373240292,0.0098258135840296,-0.0002672634727787,0.06,0.06,0.01
44.299773,98945406,0.1342706680297851,0.1018495112657547,352.6884155273437,-0.004967856220901,0.006115089636296,-14.999369621276855,0.12,0.09,352.66,-0.0105136539787054,0.0104547133669257,-0.0002109852066496,0.06,0.06,0.01
44.399733,99045366,0.1309432238340377,0.104381538927555,352.6884155273437,-0.0046442006714642,0.0059039192274212,-14.99921989440918,0.13,0.09,352.66,-0.010450767353177,0.0111099760979413,-0.0003235758922528,0.06,0.06,0.01
44.499693,99145326,0.1265573799610138,0.108898676931858,352.6884155273437,-0.0042188921943306,0.0058013396337628,-14.999096870422363,0.13,0.09,352.67,-0.010353485122323,0.0118673024699091,-0.0006154528236947,0.06,0.06,0.01
44.599653,99245286,0.1191082745790481,0.1141033321619033,352.6884155273437,-0.0036808357108384,0.0057528964243829,-14.998977661132812,0.12,0.09,352.67,-0.0102277230471372,0.0125056290999054,-0.0005415850318968,0.06,0.06,0.01
44.699613,99345246,0.1124071106314659,0.1214811876416206,352.6884155273437,-0.0031272200867533,0.0057887635193765,-14.998870849609377,0.11,0.1,352.66,-0.0102196745574474,0.0129670547321438,-0.0008298860047943,0.06,0.06,0.01
44.799573,99445206,0.1056454479694366,0.1284277290105819,352.6884155273437,-0.0025266523007303,0.0058486335910856,-14.998771667480469,0.11,0.11,352.66,-0.0102696577087044,0.0132864974439144,-0.0007505080429837,0.06,0.06,0.01
44.899533,99545166,0.0999792590737342,0.1357994377613067,352.6884155273437,-0.0019890945404767,0.0059927119873464,-14.998685836791992,0.1,0.12,352.66,-0.0106384456157684,0.0137009182944893,-0.0011575316311791,0.06,0.06,0.01
44.999493,99645126,0.092640534043312,0.1400009989738464,352.6884155273437,-0.0014689720701426,0.0061621787026524,-14.998628616333008,0.1,0.12,352.66,-0.0110390288755297,0.0140495793893933,-0.001176290679723,0.06,0.06,0.01
45.099453,99745086,0.0854337960481643,0.1437740176916122,352.6883850097656,-0.001042530639097,0.0063849613070487,-14.998581886291504,0.08,0.13,352.66,-0.0116609446704387,0.0141741298139095,-0.0014958071988075,0.06,0.06,0.01
45.199413,99845046,0.0798088684678077,0.1448646932840347,352.6883850097656,-0.0004669964255299,0.0064181950874626,-14.998530387878418,0.08,0.13,352.66,-0.0121849449351429,0.0140026817098259,-0.0012455971445888,0.06,0.06,0.01
45.299373,99945006,0.0772072076797485,0.1438691765069961,352.6883850097656,-0.0002823933900799,0.0066650942899286,-14.998488426208496,0.07,0.13,352.66,-0.0128500694409012,0.0138566326349973,-0.001251648296602,0.06,0.06,0.01
45.399333,100044966,0.0760571658611297,0.1400688886642456,352.6883850097656,-0.0001424000511178,0.0068343970924615,-14.998468399047852,0.06,0.14,352.67,-0.0135762197896838,0.0135832913219928,-0.0014068998862057,0.06,0.06,0.01
45.499293,100144926,0.0771093294024467,0.1341040432453155,352.6883850097656,-0.0001228656328748,0.0069787357933819,-14.998452186584473,0.07,0.14,352.67,-0.0144398361444473,0.0133551275357604,-0.0013373682741075,0.06,0.06,0.01
45.599253,100244886,0.0792690813541412,0.1256743222475052,352.6883850097656,-0.000151560670929,0.0070633776485919,-14.998528480529783,0.07,0.13,352.66,-0.0152040580287575,0.0131025947630405,-0.0016257994575425,0.06,0.06,0.02
45.699213,100344846,0.082204170525074,0.1173620298504829,352.6883850097656,-0.0002735605812631,0.0071375831030309,-14.998720169067385,0.07,0.12,352.66,-0.0156989507377147,0.012796975672245,-0.0016530110733583,0.06,0.06,0.02
45.800006,100445639,0.0851440876722335,0.1100662946701049,352.6883850097656,-0.0004070443392265,0.0071457587182521,-14.998950958251951,0.07,0.11,352.67,-0.0160117726773023,0.012461612932384,-0.0015328786103054,0.06,0.06,0.02
45.899966,100545599,0.0882133990526199,0.1049143224954605,352.6883850097656,-0.000570114236325,0.0071224435232579,-14.999192237854004,0.07,0.1,352.67,-0.0161563176661729,0.0121326288208365,-0.0012486232444643,0.06,0.06,0.02
45.999926,100645559,0.0906011834740638,0.1010901108384132,352.6883850097656,-0.0007156006176955,0.0070552318356931,-14.999449729919434,0.08,0.1,352.67,-0.0162697676569223,0.011948749423027,-0.0011630137450993,0.06,0.06,0.02
46.099886,100745519,0.0935752838850021,0.0983677208423614,352.6883850097656,-0.0008982549770735,0.007002554833889,-14.999710083007812,0.08,0.09,352.66,-0.0162865612655878,0.0118309678509831,-0.0009592392016202,0.06,0.06,0.02
46.199846,100845479,0.0952379032969474,0.0973637476563453,352.6883850097656,-0.0010363541077822,0.0069097219966351,-14.999922752380373,0.08,0.09,352.66,-0.016177712008357,0.0117712821811437,-0.0006113423150964,0.06,0.06,0.02
46.299806,100945439,0.0962182134389877,0.0970209315419197,352.6883850097656,-0.0011891113827005,0.0068360641598701,-15.000112533569336,0.09,0.09,352.66,-0.0160565469413995,0.0118071725592017,-0.0004459751653485,0.06,0.06,0.02
46.399766,101045399,0.0982282534241676,0.096513420343399,352.6883850097656,-0.0012830070918425,0.006747527513653,-15.000288963317873,0.09,0.09,352.67,-0.0158062409609556,0.0119160935282707,-0.0002033324853982,0.06,0.06,0.02
46.499726,101145359,0.0990559011697769,0.0949897468090057,352.6883850097656,-0.0013829203089699,0.0066997096873819,-15.000442504882812,0.09,0.08,352.67,-0.0155630074441432,0.0120767839252948,-4.12295303249266e-05,0.06,0.06,0.02
