baseline,axis,attack_type,attack_magnitude,detector,window_rule,W,N,rolling_mean_multiplier,threshold_type,threshold,TP,FP,TN,FN,precision,recall,f1,false_positive_rate,detection_delay_samples,n_eval_samples,alignment_offset,alignment_median_abs_error,alignment_mean_abs_error,alignment_error_over_threshold,clean_file,prediction_file,prediction_column,detection_csv,figure
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,point,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.010773,70,0,197,15,1.0,0.8235294117647058,0.9032258064516129,0.0,15,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.25x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_count,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.010773,68,7,190,17,0.9066666666666666,0.8,0.8500000000000001,0.03553299492385787,17,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.25x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_mean,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.010773,62,7,190,23,0.8985507246376812,0.7294117647058823,0.8051948051948051,0.03553299492385787,23,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.25x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_combined,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.010773,68,7,190,17,0.9066666666666666,0.8,0.8500000000000001,0.03553299492385787,17,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.25x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,point,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.010773,70,0,197,15,1.0,0.8235294117647058,0.9032258064516129,0.0,15,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.5x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_count,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.010773,68,7,190,17,0.9066666666666666,0.8,0.8500000000000001,0.03553299492385787,17,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.5x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_mean,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.010773,59,7,190,26,0.8939393939393939,0.6941176470588235,0.7814569536423842,0.03553299492385787,26,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.5x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_combined,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.010773,68,7,190,17,0.9066666666666666,0.8,0.8500000000000001,0.03553299492385787,17,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W10_N3_mean1.5x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,point,W20_N5_mean1x,20,5,1.0,p99_abs,0.010773,70,0,197,15,1.0,0.8235294117647058,0.9032258064516129,0.0,15,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_count,W20_N5_mean1x,20,5,1.0,p99_abs,0.010773,66,15,182,19,0.8148148148148148,0.7764705882352941,0.7951807228915663,0.07614213197969544,19,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_mean,W20_N5_mean1x,20,5,1.0,p99_abs,0.010773,61,16,181,24,0.7922077922077922,0.7176470588235294,0.7530864197530864,0.08121827411167512,24,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_combined,W20_N5_mean1x,20,5,1.0,p99_abs,0.010773,66,16,181,19,0.8048780487804879,0.7764705882352941,0.7904191616766466,0.08121827411167512,19,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,point,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.010773,70,0,197,15,1.0,0.8235294117647058,0.9032258064516129,0.0,15,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.25x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_count,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.010773,66,15,182,19,0.8148148148148148,0.7764705882352941,0.7951807228915663,0.07614213197969544,19,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.25x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_mean,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.010773,57,15,182,28,0.7916666666666666,0.6705882352941176,0.7261146496815285,0.07614213197969544,28,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.25x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_combined,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.010773,66,15,182,19,0.8148148148148148,0.7764705882352941,0.7951807228915663,0.07614213197969544,19,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.25x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,point,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.010773,70,0,197,15,1.0,0.8235294117647058,0.9032258064516129,0.0,15,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.5x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_count,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.010773,66,15,182,19,0.8148148148148148,0.7764705882352941,0.7951807228915663,0.07614213197969544,19,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.5x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_mean,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.010773,54,14,183,31,0.7941176470588235,0.6352941176470588,0.7058823529411765,0.07106598984771574,31,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.5x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_combined,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.010773,66,15,182,19,0.8148148148148148,0.7764705882352941,0.7951807228915663,0.07614213197969544,19,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W20_N5_mean1.5x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,point,W30_N8_mean1x,30,8,1.0,p99_abs,0.010773,70,0,197,15,1.0,0.8235294117647058,0.9032258064516129,0.0,15,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W30_N8_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W30_N8_mean1x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_count,W30_N8_mean1x,30,8,1.0,p99_abs,0.010773,63,22,175,22,0.7411764705882353,0.7411764705882353,0.7411764705882353,0.1116751269035533,22,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W30_N8_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W30_N8_mean1x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_mean,W30_N8_mean1x,30,8,1.0,p99_abs,0.010773,56,25,172,29,0.691358024691358,0.6588235294117647,0.674698795180723,0.12690355329949238,29,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W30_N8_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W30_N8_mean1x.png
baseline_02_high_altitude_hover,Yaw,ramp,0.064638,window_combined,W30_N8_mean1x,30,8,1.0,p99_abs,0.010773,63,25,172,22,0.7159090909090909,0.7411764705882353,0.7283236994219654,0.12690355329949238,22,282,1127,0.000308990478515625,0.000752095973242144,0.02868193432800752,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_02_high_altitude_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_02_high_altitude_hover_ATT_trained_hybrid_prediction_outputs.csv,Yaw_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_02_high_altitude_hover_Yaw_ramp_W30_N8_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_02_high_altitude_hover_Yaw_ramp_W30_N8_mean1x.png
