timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,TimeSec,AttackActive_IMU,GyrZ_attacked
1778782995.5402272,74724265,1,0.0030136294662952,0.0009701633825898,0.0005571981891989,-0.0001996766659431,-0.0021352278999984,-9.808890342712402,0,0,29.309864044189453,1,1,760,800,22.440187,0,0.0005571981891989
1778782995.5802112,74764249,0,0.0038035819306969,0.0001692058722255,0.0003826055326499,-0.0009626114042475,-0.0011925799772143,-9.814092636108398,0,0,29.31195640563965,1,1,1000,1000,22.480171,0,0.0003826055326499
1778782995.5802112,74764249,1,0.0038154416251927,0.0001933309395099,0.0005342583754099,-0.0026929839514195,-0.0029656086117029,-9.814658164978027,0,0,29.31195640563965,1,1,760,800,22.480171,0,0.0005342583754099
1778782995.6201952,74804233,0,0.0030995644629001,0.0002299767074873,4.599318708642386e-05,-0.0006086973007768,-0.0014560131821781,-9.812524795532228,0,0,29.313995361328125,1,1,1000,1000,22.520155,0,4.599318708642386e-05
1778782995.6201952,74804233,1,0.0031503131613135,0.0003412423830013,0.0002496907836757,0.0019070899579674,-0.001739616272971,-9.811563491821287,0,0,29.313995361328125,1,1,760,800,22.520155,0,0.0002496907836757
1778782995.6601791,74844217,0,0.0025612185709178,0.0002509204496163,-0.0001116071798605,-0.0011646359926089,-0.0006078277947381,-9.815380096435549,0,0,29.316085815429688,1,1,1000,1000,22.560139,0,-0.0001116071798605
1778782995.6601791,74844217,1,0.0026484171394258,0.0003152437857352,-4.823087510885671e-05,0.0017621228471398,0.0005709166289307,-9.815797805786133,0,0,29.316085815429688,1,1,760,800,22.560139,0,-4.823087510885671e-05
1778782995.7001631,74884201,0,0.0020500221289694,0.00038922711974,-0.0003538862511049,-0.0009647296974435,-0.0024896641261875,-9.8151216506958,0,0,29.31817626953125,1,1,1000,1000,22.600123,0,-0.0003538862511049
1778782995.7001631,74884201,1,0.0020267916843295,0.0005084577715024,-0.0003150653792545,-0.0012252706801518,-0.0011924555292353,-9.816452026367188,0,0,29.31817626953125,1,1,760,800,22.600123,0,-0.0003150653792545
1778782995.740147,74924185,0,0.0015751987230032,0.0004541294183582,-0.000431150489021,-0.0010365670314058,-0.0006763631827197,-9.813638687133787,0,0,29.32026672363281,1,1,1000,1000,22.640107,0,-0.000431150489021
1778782995.740147,74924185,1,0.0014089545002207,0.0002006599970627,-0.0002307493559783,0.0002586222835816,-0.0021318621002137,-9.812238693237305,0,0,29.32026672363281,1,1,760,800,22.640107,0,-0.0002307493559783
1778782995.780131,74964169,0,-0.0003033707907889,0.00054564664606,-0.0006379532860592,-0.001051970408298,0.0001244194572791,-9.815786361694336,0,0,29.32235717773437,1,1,1000,1000,22.680091,0,-0.0006379532860592
1778782995.780131,74964169,1,-0.0004340722807683,0.0004743615572806,-0.0004891155404038,-0.0025118626654148,-0.0011077028466388,-9.816811561584473,0,0,29.32235717773437,1,1,760,800,22.680091,0,-0.0004891155404038
1778782995.820115,75004153,0,-0.0004716081020887,0.0005459178937599,-0.000677119824104,-0.000390263099689,-0.001255837152712,-9.81580638885498,0,0,29.32444953918457,1,1,1000,1000,22.720075,0,-0.000677119824104
1778782995.820115,75004153,1,-0.0004595161008182,0.0005094942171126,-0.0006017226842232,-0.0013951254077255,-0.0006324354908429,-9.815832138061523,0,0,29.32444953918457,1,1,760,800,22.720075,0,-0.0006017226842232
1778782995.860099,75044137,0,0.0010765782790258,0.0005236731376498,-0.0006577249150723,-0.0004868841497227,-0.0005954527296125,-9.818599700927734,0,0,29.3265380859375,1,1,1000,1000,22.760059,0,-0.0006577249150723
1778782995.860099,75044137,1,0.0008166226325556,0.0006503405165858,-0.0007785067427903,-0.0014637948479503,-0.0026979916729032,-9.81850242614746,0,0,29.3265380859375,1,1,760,800,22.760059,0,-0.0007785067427903
1778782995.900083,75084121,0,0.0004343496402725,0.0005829445435665,-0.0005980991991236,-0.0009817488025873,-0.000664162565954,-9.821764945983888,0,0,29.328628540039062,1,1,1000,1000,22.800043,0,-0.0005980991991236
1778782995.900083,75084121,1,0.0004977380740456,0.0004968340508639,-0.0004625521833077,0.000935957126785,-0.0013274730881676,-9.820178031921388,0,0,29.328628540039062,1,1,760,800,22.800043,0,-0.0004625521833077
1778782995.940067,75124105,0,0.0004864488437306,0.0006447373889386,-0.0003904058248735,-7.823471969459206e-05,-0.0019530256977304,-9.82266902923584,0,0,29.330717086791992,1,1,1000,1000,22.840027,0,-0.0003904058248735
1778782995.940067,75124105,1,0.0005318901967257,0.0007579044904559,-0.0004005841037724,-0.0002523337607271,-0.0009996616281569,-9.818925857543944,0,0,29.330717086791992,1,1,760,800,22.840027,0,-0.0004005841037724
