timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,TimeSec,AttackActive_GPS,Lat_attacked,Lng_attacked
1778627329.179919,69385568,0,6,256147200,2418,10,1.21,-35.3632621,149.1652375,597.76,0.0140000004321336,147.09454345703125,-1.6070001125335691,0.0,1,14.779919,1,-35.3631421,149.16511749999998
1778627329.3798392,69585488,0,6,256147400,2418,10,1.21,-35.3632621,149.1652375,598.06,0.0110000008717179,151.41905212402344,-1.3870000839233398,0.0,1,14.979839,1,-35.3631421,149.16511749999998
1778627329.5797591,69785408,0,6,256147600,2418,10,1.21,-35.3632622,149.1652375,598.31,0.0090000005438923,156.73683166503906,-1.1720000505447388,0.0,1,15.179759,1,-35.3631422,149.16511749999998
1778627329.779679,69985328,0,6,256147800,2418,10,1.21,-35.3632622,149.1652375,598.53,0.006000000052154,165.85562133789062,-0.9630000591278076,0.0,1,15.379679,1,-35.3631422,149.16511749999998
1778627329.979599,70185248,0,6,256148000,2418,10,1.21,-35.3632622,149.1652375,598.7,0.0040000001899898,185.77476501464844,-0.7580000162124634,0.0,1,15.579599,1,-35.3631422,149.16511749999998
1778627330.1795192,70385168,0,6,256148200,2418,10,1.21,-35.3632622,149.1652375,598.83,0.003000000026077,226.54795837402344,-0.5570000410079956,0.0,1,15.779519,1,-35.3631422,149.16511749999998
1778627330.379439,70585088,0,6,256148400,2418,10,1.21,-35.3632622,149.1652375,598.92,0.003000000026077,267.9842834472656,-0.359000027179718,0.0,1,15.979439,1,-35.3631422,149.16511749999998
1778627330.579359,70785008,0,6,256148600,2418,10,1.21,-35.3632622,149.1652375,598.97,0.0040000001899898,292.1515197753906,-0.1680000126361847,0.0,1,16.179359,1,-35.3631422,149.16511749999998
1778627330.7792788,70984928,0,6,256148800,2418,10,1.21,-35.3632622,149.1652375,598.99,0.006000000052154,305.1549072265625,-0.0220000017434358,0.0,1,16.379279,1,-35.3631422,149.16511749999998
1778627330.9791992,71184848,0,6,256149000,2418,10,1.21,-35.3632622,149.1652375,598.99,0.0070000002160668,310.9811706542969,0.0460000038146972,0.0,1,16.579199,1,-35.3631422,149.16511749999998
