timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,TimeSec,AttackActive_GPS,Lat_attacked,Lng_attacked
1778782995.2003632,74384401,0,6,411813200,2418,10,1.21,-35.3632619,149.1652372,599.05,0.0020000000949949,16.927339553833008,-0.0120000001043081,0.0,1,22.000363,0,-35.3632619,149.1652372
1778782995.400283,74584321,0,6,411813400,2418,10,1.21,-35.3632619,149.1652372,599.05,0.0020000000949949,29.372859954833984,-0.0110000008717179,0.0,1,22.200283,0,-35.3632619,149.1652372
1778782995.600203,74784241,0,6,411813600,2418,10,1.21,-35.3632619,149.1652372,599.06,0.0010000000474974,70.70154571533203,-0.0100000007078051,0.0,1,22.400203,0,-35.3632619,149.1652372
1778782995.8001227,74984161,0,6,411813800,2418,10,1.21,-35.3632619,149.1652372,599.06,0.0010000000474974,125.59510040283205,-0.0090000005438923,0.0,1,22.600123,0,-35.3632619,149.1652372
1778782996.0000432,75184081,0,6,411814000,2418,10,1.21,-35.3632619,149.1652372,599.06,0.0020000000949949,141.88101196289062,-0.0090000005438923,0.0,1,22.800043,0,-35.3632619,149.1652372
1778782996.200796,75384834,0,6,411814200,2418,10,1.21,-35.3632619,149.1652372,599.06,0.0040000001899898,146.6122589111328,-0.0090000005438923,0.0,1,23.000796,0,-35.3632619,149.1652372
1778782996.400716,75584754,0,6,411814400,2418,10,1.21,-35.3632619,149.1652372,599.06,0.0040000001899898,146.7760009765625,-0.0090000005438923,0.0,1,23.200716,0,-35.3632619,149.1652372
1778782996.600636,75784674,0,6,411814600,2418,10,1.21,-35.3632619,149.1652372,599.07,0.0050000003539025,145.5081329345703,-0.0090000005438923,0.0,1,23.400636,0,-35.3632619,149.1652372
1778782996.800556,75984594,0,6,411814800,2418,10,1.21,-35.3632619,149.1652372,599.07,0.006000000052154,144.63153076171875,-0.0080000003799796,0.0,1,23.600556,0,-35.3632619,149.1652372
1778782997.000476,76184514,0,6,411815000,2418,10,1.21,-35.3632619,149.1652372,599.07,0.0070000002160668,144.0380401611328,-0.0070000002160668,0.0,1,23.800476,0,-35.3632619,149.1652372
1778782997.200396,76384434,0,6,411815200,2418,10,1.21,-35.3632619,149.1652372,599.07,0.0070000002160668,142.589599609375,-0.0070000002160668,0.0,1,24.000396,0,-35.3632619,149.1652372
1778782997.400316,76584354,0,6,411815400,2418,10,1.21,-35.3632619,149.1652372,599.07,0.0070000002160668,139.92047119140625,-0.006000000052154,0.0,1,24.200316,0,-35.3632619,149.1652372
1778782997.600236,76784274,0,6,411815600,2418,10,1.21,-35.3632619,149.1652372,599.07,0.0070000002160668,136.41165161132812,-0.0070000002160668,0.0,1,24.400236,0,-35.3632619,149.1652372
1778782997.800156,76984194,0,6,411815800,2418,10,1.21,-35.3632619,149.1652372,599.08,0.0070000002160668,132.94483947753906,-0.0070000002160668,0.0,1,24.600156,0,-35.3632619,149.1652372
1778782998.000076,77184114,0,6,411816000,2418,10,1.21,-35.3632619,149.1652372,599.08,0.0070000002160668,131.49928283691406,-0.0070000002160668,0.0,1,24.800076,0,-35.3632619,149.1652372
